frame,input.Throttle,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
0,0.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
1,0.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
2,0.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
3,0.500000,0.000000,0.000000,500.000000,0.000000,0.271000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
4,0.500000,0.000000,0.000000,500.000000,0.000000,0.551000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
5,0.500000,0.000000,0.010000,500.000000,0.000000,0.831000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
6,0.500000,0.000000,0.020000,500.000000,0.000000,1.111000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
7,0.500000,0.000000,0.030000,500.000000,0.000000,1.391000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
8,0.500000,0.000000,0.040000,500.000000,0.000000,1.671000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
9,0.500000,0.000000,0.060000,500.000000,0.000000,1.951000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
10,0.500000,0.000000,0.080000,500.000000,0.000000,2.231000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
11,0.500000,0.000000,0.100000,500.000000,0.000000,2.511000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
12,0.500000,0.000000,0.120000,500.000000,0.000000,2.791000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
13,0.500000,0.000000,0.150000,500.000000,0.000000,3.071000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
14,0.500000,0.000000,0.180000,500.000000,0.000000,3.351000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
15,0.500000,0.000000,0.210000,500.000000,0.000000,3.631000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
16,0.500000,0.000000,0.240000,500.000000,0.000000,3.911000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
17,0.500000,0.000000,0.270000,500.000000,0.000000,4.191000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
18,0.500000,0.000000,0.310000,500.000000,0.000000,4.471000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
19,0.500000,0.000000,0.350000,500.000000,0.000000,4.751000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
20,0.500000,0.000000,0.390000,500.000000,0.000000,5.031000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
21,0.500000,0.000000,0.430000,500.000000,0.000000,5.311000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
22,0.500000,0.000000,0.480000,500.000000,0.000000,5.591000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
23,0.500000,0.000000,0.530000,500.000000,0.000000,5.871000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
24,0.500000,0.000000,0.580000,500.000000,0.000000,6.151000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
25,0.500000,0.000000,0.630000,500.000000,0.000000,6.431000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
26,0.500000,0.000000,0.690000,500.000000,0.000000,6.711000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
27,0.500000,0.000000,0.750000,500.000000,0.000000,6.991000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
28,0.500000,0.000000,0.810000,500.000000,0.000000,7.271000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
29,0.500000,0.000000,0.870000,500.000000,0.000000,7.551000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
30,0.500000,0.000000,0.940000,500.000000,0.000000,7.831000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
31,0.500000,0.000000,1.010000,500.000000,0.000000,8.111000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
32,0.500000,0.000000,1.080000,500.000000,0.000000,8.391000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
33,0.500000,0.000000,1.150000,500.000000,0.000000,8.671000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
34,0.500000,0.000000,1.220000,500.000000,0.000000,8.951000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
35,0.500000,0.000000,1.300000,500.000000,0.000000,9.231000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
36,0.500000,0.000000,1.380000,500.000000,0.000000,9.511001,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
37,0.500000,0.000000,1.460000,500.000000,0.000000,9.791000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
38,0.500000,0.000000,1.540000,500.000000,0.000000,10.071000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
39,0.500000,0.000000,1.630000,500.000000,0.000000,10.351000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
40,0.500000,0.000000,1.720000,500.000000,0.000000,10.631001,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
41,0.500000,0.000000,1.810000,500.000000,0.000000,10.911000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
42,0.500000,0.000000,1.900000,500.000000,0.000000,11.191000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
43,0.500000,0.000000,2.000000,500.000000,0.000000,11.471000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
44,0.500000,0.000000,2.100000,500.000000,0.000000,11.751000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
45,0.500000,0.000000,2.200000,500.000000,0.000000,12.031000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
46,0.500000,0.000000,2.300000,500.000000,0.000000,12.311000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
47,0.500000,0.000000,2.400000,500.000000,0.000000,12.591001,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
48,0.500000,0.000000,2.510000,500.000000,0.000000,12.871000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
49,0.500000,0.000000,2.620000,500.000000,0.000000,13.151000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
50,0.500000,0.000000,2.730000,500.000000,0.000000,13.431000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
51,0.500000,0.000000,2.840000,500.000000,0.000000,13.711000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
52,0.500000,0.000000,2.960000,500.000000,0.000000,13.991000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
53,0.500000,0.000000,3.080000,500.000000,0.000000,14.271000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
54,0.500000,0.000000,3.200000,500.000000,0.000000,14.551000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
55,0.500000,0.000000,3.320000,500.000000,0.000000,14.831000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
56,0.500000,0.000000,3.450000,500.000000,0.000000,15.111000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
57,0.500000,0.000000,3.580000,500.000000,0.000000,15.391000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
58,0.500000,0.000000,3.710000,500.000000,0.000000,15.671000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
59,0.500000,0.000000,3.840000,500.000000,0.000000,15.951000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
60,0.500000,0.000000,3.980000,500.000000,0.000000,16.230999,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
61,0.500000,0.000000,4.120000,500.000000,0.000000,16.511000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
62,0.500000,0.000000,4.260000,500.000000,0.000000,16.790998,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
63,0.500000,0.000000,4.400000,500.000000,0.000000,17.070999,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
64,0.500000,0.000000,4.540000,500.000000,0.000000,17.351000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
65,0.500000,0.000000,4.690000,500.000000,0.000000,17.630999,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
66,0.500000,0.000000,4.840000,500.000000,0.000000,17.910999,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
67,0.500000,0.000000,4.990000,500.000000,0.000000,18.191000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
68,0.500000,0.000000,5.140000,500.000000,0.000000,18.470999,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
69,0.500000,0.000000,5.300000,500.000000,0.000000,18.750999,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
70,0.500000,0.000000,5.460000,500.000000,0.000000,19.030998,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
71,0.500000,0.000000,5.620000,500.000000,0.000000,19.310999,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
72,0.500000,0.000000,5.780000,500.000000,0.000000,19.591000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
73,0.500000,0.000000,5.950000,500.000000,0.000000,19.870998,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
74,0.500000,0.000000,6.120000,500.000000,0.000000,20.150999,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
75,0.500000,0.000000,6.290000,500.000000,0.000000,20.431000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
76,0.500000,0.000000,6.460000,500.000000,0.000000,20.710999,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
77,0.500000,0.000000,6.630000,500.000000,0.000000,20.990999,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
