frame,input.bActivateBoost,input.bHoldingBoost,input.Steer,input.Throttle,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
0,False,False,0.000000,0.000000,-2000.000000,-4499.810059,17.010000,0.000000,0.000000,8.321000,-0.003407,0.003412,0.707096,0.707101,0.000510,0.000000,0.000000
1,True,True,0.000000,1.000000,-2000.000000,-4499.739746,17.010000,0.000000,21.521000,8.271000,-0.003407,0.003412,0.707096,0.707101,0.001310,0.000000,0.000000
2,True,True,0.000000,1.000000,-2000.000000,-4499.489746,17.010000,0.000000,42.861000,8.231000,-0.003401,0.003407,0.707096,0.707101,0.001710,0.000000,0.000000
3,True,True,0.000000,1.000000,-2000.000000,-4499.060059,17.010000,0.000000,64.011002,8.211000,-0.003396,0.003401,0.707096,0.707101,0.001910,0.000000,0.000000
4,True,True,0.000000,1.000000,-2000.000000,-4498.459961,17.010000,0.000000,84.980995,8.191000,-0.003391,0.003396,0.707096,0.707101,0.001910,0.000000,0.000000
5,True,True,0.000000,1.000000,-2000.000000,-4497.679688,17.010000,0.000000,105.770996,8.181000,-0.003385,0.003391,0.707096,0.707101,0.001910,0.000000,0.000000
6,True,True,0.000000,1.000000,-2000.000000,-4496.729980,17.010000,0.000000,126.390999,8.171000,-0.003380,0.003385,0.707096,0.707101,0.001810,0.000000,0.000000
7,True,True,0.000000,1.000000,-2000.000000,-4495.609863,17.010000,0.000000,146.831009,8.161000,-0.003374,0.003380,0.707096,0.707101,0.001710,0.000000,0.000000
8,True,True,0.000000,1.000000,-2000.000000,-4494.319824,17.010000,0.000000,167.091003,8.161000,-0.003369,0.003374,0.707096,0.707101,0.001510,0.000000,0.000000
9,True,True,0.000000,1.000000,-2000.000000,-4492.859863,17.010000,0.000000,187.181000,8.161000,-0.003364,0.003369,0.707096,0.707102,0.001310,0.000000,0.000000
10,True,True,0.000000,1.000000,-2000.000000,-4491.229980,17.010000,0.000000,207.100998,8.161000,-0.003358,0.003364,0.707096,0.707102,0.001110,0.000000,0.000000
11,True,True,0.000000,1.000000,-2000.000000,-4489.429688,17.010000,0.000000,226.850998,8.161000,-0.003353,0.003358,0.707096,0.707102,0.000910,0.000000,0.000000
12,True,True,0.000000,1.000000,-2000.000000,-4487.469727,17.010000,0.000000,246.431000,8.161000,-0.003347,0.003358,0.707096,0.707102,0.000710,0.000000,0.000000
13,True,True,0.000000,1.000000,-2000.000000,-4485.350098,17.010000,0.000000,265.841003,8.161000,-0.003347,0.003358,0.707096,0.707102,0.000510,0.000000,0.000000
14,True,True,0.000000,1.000000,-2000.000000,-4483.069824,17.010000,0.000000,285.080994,8.161000,-0.003347,0.003358,0.707096,0.707102,0.000410,0.000000,0.000000
15,True,True,0.000000,1.000000,-2000.000000,-4480.620117,17.010000,0.000000,304.161011,8.161000,-0.003347,0.003358,0.707096,0.707102,0.000310,0.000000,0.000000
16,True,True,0.000000,1.000000,-2000.000000,-4478.020020,17.010000,0.000000,323.080994,8.161000,-0.003347,0.003358,0.707096,0.707102,0.000210,0.000000,0.000000
17,True,True,0.000000,1.000000,-2000.000000,-4475.259766,17.010000,0.000000,341.830994,8.161000,-0.003347,0.003358,0.707096,0.707102,0.000110,0.000000,0.000000
18,True,True,0.000000,1.000000,-2000.000000,-4472.339844,17.010000,0.000000,360.420990,8.161000,-0.003347,0.003358,0.707096,0.707102,0.000110,0.000000,0.000000
19,True,True,0.000000,1.000000,-2000.000000,-4469.270020,17.010000,0.000000,378.851013,8.161000,-0.003347,0.003358,0.707096,0.707102,0.000110,0.000000,0.000000
20,True,True,0.000000,1.000000,-2000.000000,-4466.040039,17.010000,0.000000,397.121002,8.161000,-0.003347,0.003358,0.707096,0.707102,0.000000,0.000000,0.000000
