frame,input.bActivateBoost,input.bHoldingBoost,input.Throttle,input.Steer,input.bHandbrake,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
0,False,False,0.000000,0.000000,False,3500.329834,0.000000,17.049999,0.000000,0.000000,8.360000,0.000003,0.008408,0.000003,0.999965,0.000000,-0.000400,0.000000
1,False,False,0.000000,0.000000,False,3500.329834,0.000000,17.049999,0.000000,0.000000,8.360000,0.000003,0.008408,0.000003,0.999965,0.000000,-0.000400,0.000000
2,False,False,0.000000,0.000000,False,3500.329834,0.000000,17.049999,0.000000,0.000000,8.360000,0.000003,0.008408,0.000003,0.999965,0.000000,-0.000400,0.000000
3,False,False,0.000000,0.000000,False,3500.329834,0.000000,17.049999,0.000000,0.000000,8.360000,0.000003,0.008408,0.000003,0.999965,0.000000,-0.000400,0.000000
4,False,False,1.000000,0.000000,False,3500.329834,0.000000,17.049999,13.330000,0.000000,8.360000,0.000003,0.008408,0.000003,0.999965,0.000000,-0.001500,0.000000
5,False,False,1.000000,0.000000,False,3500.439941,0.000000,17.049999,26.539999,0.000000,8.360000,0.000003,0.008402,0.000003,0.999965,0.000000,-0.002100,0.000000
6,False,False,1.000000,0.000000,False,3500.659912,0.000000,17.049999,39.639999,0.000000,8.360000,0.000003,0.008392,0.000003,0.999965,0.000000,-0.002400,0.000000
7,False,False,1.000000,0.000000,False,3500.989990,0.000000,17.049999,52.629997,0.000000,8.360000,0.000003,0.008381,0.000003,0.999965,0.000000,-0.002500,0.000000
8,False,False,1.000000,0.000000,False,3501.429932,0.000000,17.049999,65.510002,0.000000,8.360000,0.000003,0.008370,0.000003,0.999965,0.000000,-0.002400,0.000000
9,False,False,1.000000,0.000000,False,3501.979980,0.000000,17.049999,78.279999,0.000000,8.360000,0.000003,0.008359,0.000003,0.999965,0.000000,-0.002200,0.000000
10,False,False,1.000000,0.000000,False,3502.629883,0.000000,17.049999,90.939995,0.000000,8.360000,0.000003,0.008348,0.000003,0.999965,0.000000,-0.002000,0.000000
11,False,False,1.000000,0.000000,False,3503.389893,0.000000,17.049999,103.489998,0.000000,8.360000,0.000003,0.008338,0.000003,0.999965,0.000000,-0.001800,0.000000
12,False,False,1.000000,0.000000,False,3504.250000,0.000000,17.049999,115.930000,0.000000,8.360000,0.000003,0.008332,0.000003,0.999965,0.000000,-0.001600,0.000000
13,False,False,1.000000,0.000000,False,3505.219971,0.000000,17.049999,128.259995,0.000000,8.360000,0.000003,0.008327,0.000003,0.999965,0.000000,-0.001400,0.000000
14,False,False,1.000000,0.000000,False,3506.290039,0.000000,17.049999,140.489990,0.000000,8.360000,0.000003,0.008321,0.000003,0.999965,0.000000,-0.001200,0.000000
15,False,False,1.000000,0.000000,False,3507.459961,0.000000,17.049999,152.610001,0.000000,8.360000,0.000003,0.008316,0.000003,0.999965,0.000000,-0.001000,0.000000
16,False,False,1.000000,0.000000,False,3508.729980,0.000000,17.049999,164.629990,0.000000,8.360000,0.000003,0.008311,0.000003,0.999965,0.000000,-0.000900,0.000000
17,False,False,1.000000,0.000000,False,3510.099854,0.000000,17.049999,176.550003,0.000000,8.360000,0.000003,0.008305,0.000003,0.999965,0.000000,-0.000700,0.000000
18,False,False,1.000000,0.000000,False,3511.569824,0.000000,17.049999,188.369995,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,-0.000600,0.000000
19,False,False,1.000000,0.000000,False,3513.139893,0.000000,17.049999,200.080002,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,-0.000500,0.000000
20,False,False,1.000000,0.000000,False,3514.809814,0.000000,17.049999,211.690002,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,-0.000400,0.000000
21,False,False,1.000000,0.000000,False,3516.569824,0.000000,17.049999,223.199997,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,-0.000300,0.000000
22,False,False,1.000000,0.000000,False,3518.429932,0.000000,17.049999,234.619995,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,-0.000300,0.000000
23,False,False,1.000000,0.000000,False,3520.389893,0.000000,17.049999,245.939987,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,-0.000200,0.000000
24,False,False,1.000000,0.000000,False,3522.439941,0.000000,17.049999,257.160004,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,-0.000200,0.000000
25,False,False,1.000000,0.000000,False,3524.579834,0.000000,17.049999,268.279999,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,-0.000200,0.000000
26,False,False,1.000000,0.000000,False,3526.819824,0.000000,17.049999,279.309998,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,-0.000200,0.000000
27,False,False,1.000000,0.000000,False,3529.149902,0.000000,17.049999,290.239990,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,-0.000200,0.000000
28,False,False,1.000000,0.000000,False,3531.569824,0.000000,17.049999,301.079987,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,-0.000100,0.000000
29,False,False,1.000000,0.000000,False,3534.079834,0.000000,17.049999,311.829987,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,-0.000100,0.000000
30,False,False,1.000000,0.000000,False,3536.679932,0.000000,17.049999,322.489990,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,-0.000100,0.000000
31,False,False,1.000000,0.000000,False,3539.369873,0.000000,17.049999,333.049988,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,-0.000100,0.000000
32,False,False,1.000000,0.000000,False,3542.149902,0.000000,17.049999,343.519989,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,-0.000100,0.000000
33,False,False,1.000000,0.000000,False,3545.010010,0.000000,17.049999,353.899994,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,0.000000,0.000000
34,False,False,1.000000,0.000000,False,3547.959961,0.000000,17.049999,364.199982,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,0.000000,0.000000
35,False,False,1.000000,0.000000,False,3551.000000,0.000000,17.049999,374.410004,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,0.000000,0.000000
36,False,False,1.000000,0.000000,False,3554.119873,0.000000,17.049999,384.529999,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,0.000000,0.000000
37,False,False,1.000000,0.000000,False,3557.319824,0.000000,17.049999,394.559998,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,0.000000,0.000000
38,False,False,1.000000,0.000000,False,3560.609863,0.000000,17.049999,404.509979,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,0.000000,0.000000
39,False,False,1.000000,0.000000,False,3563.979980,0.000000,17.049999,414.369995,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,0.000000,0.000000
40,False,False,1.000000,0.000000,False,3567.429932,0.000000,17.049999,424.149994,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,0.000000,0.000000
41,False,False,1.000000,0.000000,False,3570.959961,0.000000,17.049999,433.839996,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,0.000000,0.000000
42,False,False,1.000000,0.000000,False,3574.579834,0.000000,17.049999,443.449982,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,0.000000,0.000000
43,False,False,1.000000,0.000000,False,3578.280029,0.000000,17.049999,452.979980,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,0.000000,0.000000
44,False,False,1.000000,0.000000,False,3582.049805,0.000000,17.049999,462.429993,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,0.000000,0.000000
45,False,False,1.000000,0.000000,False,3585.899902,0.000000,17.049999,471.799988,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,0.000000,0.000000
46,False,False,1.000000,0.000000,False,3589.829834,0.000000,17.049999,481.079987,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,0.000000,0.000000
47,False,False,1.000000,0.000000,False,3593.839844,0.000000,17.049999,490.289978,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,0.000000,0.000000
48,False,False,1.000000,0.000000,False,3597.929932,0.000000,17.049999,499.419983,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,0.000000,0.000000
49,False,False,1.000000,0.000000,False,3602.089844,0.000000,17.049999,508.470001,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,0.000000,0.000000
50,False,False,1.000000,0.000000,False,3606.329834,0.000000,17.049999,517.440002,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,0.000000,0.000000
51,False,False,1.000000,0.000000,False,3610.639893,0.000000,17.049999,526.330017,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,0.000000,0.000000
52,False,False,1.000000,0.000000,False,3615.030029,0.000000,17.049999,535.149963,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,0.000000,0.000000
53,False,False,1.000000,0.000000,False,3619.489990,0.000000,17.049999,543.890015,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,0.000000,0.000000
54,False,False,1.000000,0.000000,False,3624.020020,0.000000,17.049999,552.559998,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,0.000100,0.000000
55,False,False,1.000000,0.000000,False,3628.619873,0.000000,17.049999,561.149963,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,0.000100,0.000000
56,False,False,1.000000,0.000000,False,3633.299805,0.000000,17.049999,569.669983,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,0.000100,0.000000
57,False,False,1.000000,0.000000,False,3638.049805,0.000000,17.049999,578.119995,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,0.000100,0.000000
58,False,False,1.000000,0.000000,False,3642.869873,0.000000,17.049999,586.489990,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,0.000100,0.000000
59,False,False,1.000000,0.000000,False,3647.760010,0.000000,17.049999,594.789978,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,0.000100,0.000000
60,False,False,1.000000,0.000000,False,3652.719971,0.000000,17.049999,603.019958,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,0.000100,0.000000
61,False,False,1.000000,0.000000,False,3657.750000,0.000000,17.049999,611.179993,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,0.000200,0.000000
62,False,False,1.000000,0.000000,False,3662.839844,0.000000,17.049999,619.269958,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,0.000200,0.000000
63,False,False,1.000000,0.000000,False,3668.000000,0.000000,17.049999,627.289978,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,0.000200,0.000000
64,False,False,1.000000,0.000000,False,3673.229980,0.000000,17.049999,635.239990,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,0.000200,0.000000
65,False,False,1.000000,0.000000,False,3678.520020,0.000000,17.049999,643.119995,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,0.000200,0.000000
66,False,False,1.000000,0.000000,False,3683.879883,0.000000,17.049999,650.940002,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,0.000200,0.000000
67,False,False,1.000000,0.000000,False,3689.299805,0.000000,17.049999,658.690002,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,0.000200,0.000000
68,False,False,1.000000,0.000000,False,3694.790039,0.000000,17.049999,666.369995,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,0.000300,0.000000
69,False,False,1.000000,0.000000,False,3700.339844,0.000000,17.049999,673.989990,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,0.000300,0.000000
70,False,False,1.000000,0.000000,False,3705.959961,0.000000,17.049999,681.539978,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,0.000300,0.000000
71,False,False,1.000000,0.000000,False,3711.639893,0.000000,17.049999,689.029968,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,0.000300,0.000000
72,False,False,1.000000,0.000000,False,3717.379883,0.000000,17.049999,696.450012,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,0.000300,0.000000
73,False,False,1.000000,0.000000,False,3723.179932,0.000000,17.049999,703.809998,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,0.000300,0.000000
74,False,False,1.000000,0.000000,False,3729.049805,0.000000,17.049999,711.109985,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,0.000300,0.000000
75,False,False,1.000000,0.000000,False,3734.979980,0.000000,17.049999,718.339966,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,0.000400,0.000000
76,False,False,1.000000,0.000000,False,3740.969971,0.000000,17.049999,725.510010,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,0.000400,0.000000
77,False,False,1.000000,0.000000,False,3747.020020,0.000000,17.049999,732.619995,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,0.000400,0.000000
78,False,False,1.000000,0.000000,False,3753.129883,0.000000,17.049999,739.669983,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,0.000400,0.000000
79,False,False,1.000000,0.000000,False,3759.289795,0.000000,17.049999,746.659973,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,0.000400,0.000000
80,False,False,1.000000,0.000000,False,3765.510010,0.000000,17.049999,753.589966,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,0.000400,0.000000
81,False,False,1.000000,0.000000,False,3771.789795,0.000000,17.049999,760.459961,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,0.000400,0.000000
82,False,False,1.000000,0.000000,False,3778.129883,0.000000,17.049999,767.269958,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,0.000400,0.000000
83,False,False,1.000000,0.000000,False,3784.520020,0.000000,17.049999,774.019958,0.000000,8.360000,0.000003,0.008300,0.000003,0.999965,0.000000,0.000400,0.000000
84,False,False,1.000000,0.000000,False,3790.969971,0.000000,17.049999,779.669983,0.000000,15.509999,0.000003,0.008300,0.000003,0.999965,0.000000,-0.224600,0.000000
85,False,False,1.000000,0.000000,False,3797.469971,0.000000,17.109999,784.679993,0.000000,29.990000,0.000003,0.007367,0.000003,0.999973,0.000000,-0.678200,0.000000
86,False,False,1.000000,0.000000,False,3804.010010,0.000000,17.289999,790.359985,0.000000,37.689999,0.000003,0.004540,0.000003,0.999990,0.000000,-0.904500,0.000000
87,False,False,1.000000,0.000000,False,3810.599854,0.000000,17.539999,796.359985,0.000000,41.739998,0.000003,0.000769,0.000003,1.000000,0.000000,-1.011600,0.000000
88,False,False,1.000000,0.000000,False,3817.239990,0.000000,17.820000,802.519958,0.000000,43.669998,0.000003,-0.003445,0.000003,0.999994,0.000000,-1.053000,0.000000
89,False,False,1.000000,0.000000,False,3823.929932,0.000000,18.119999,808.690002,0.000000,44.809998,0.000003,-0.007831,0.000003,0.999969,0.000000,-1.073300,0.000000
