frame,input.bActivateBoost,input.bHoldingBoost,input.Throttle,input.Pitch,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z,ball.Location.X,ball.Location.Y,ball.Location.Z,ball.LinearVelocity.X,ball.LinearVelocity.Y,ball.LinearVelocity.Z,ball.Quaternion.X,ball.Quaternion.Y,ball.Quaternion.Z,ball.Quaternion.W,ball.AngularVelocity.X,ball.AngularVelocity.Y,ball.AngularVelocity.Z
0,False,False,0.000000,0.000000,0.180000,0.000000,17.010000,0.000000,0.000000,8.320000,0.000003,0.004815,0.000003,0.999988,0.000000,-0.000300,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
1,False,False,0.000000,0.000000,0.000000,2.900000,893.209961,0.000000,0.060000,78.779999,-0.501165,0.501177,-0.498818,-0.498834,0.052100,0.000000,-0.000200,0.000000,0.570000,1045.319946,0.000000,-8.860000,143.000000,-0.000154,0.000003,0.000003,1.000000,-0.037700,0.000000,0.000000
2,False,False,1.000000,0.110000,0.000000,2.870000,892.320007,0.000000,0.050000,73.909996,-0.501435,0.501444,-0.498549,-0.498565,0.062400,0.000000,-0.000100,0.000000,0.650000,1055.520020,0.000000,-8.849999,137.539993,-0.000310,0.000003,0.000003,1.000000,-0.037600,0.000000,0.000000
3,False,False,1.000000,0.110000,0.000000,2.870000,892.649963,0.000000,0.040000,69.040001,-0.501607,0.501614,-0.498376,-0.498392,0.072500,0.000000,0.000000,0.000000,0.600000,1058.089966,0.000000,-11.210000,173.779999,-0.000467,0.000003,0.000003,1.000000,-0.037600,0.000000,0.000000
4,False,False,1.000000,0.110000,0.000000,2.870000,893.179993,0.000000,0.030000,64.169998,-0.501780,0.501784,-0.498203,-0.498219,0.082400,0.000000,0.000000,0.000000,0.510000,1059.489990,0.000000,-11.200000,168.309998,-0.000623,0.000003,0.000003,1.000000,-0.037600,0.000000,0.000000
5,False,False,1.000000,0.110000,0.000000,2.870000,893.669983,0.000000,0.020000,59.299999,-0.501969,0.501981,-0.498009,-0.498025,0.092000,0.000000,0.000000,0.000000,0.420000,1060.849976,0.000000,-15.170000,230.809998,-0.000780,0.000003,0.000003,1.000000,-0.037600,0.000000,0.000000
6,False,False,1.000000,0.110000,0.000000,2.870000,894.119995,0.000000,0.010000,54.430000,-0.502179,0.502188,-0.497799,-0.497815,0.101400,0.000000,0.000000,0.000000,0.290000,1062.729980,0.000000,-15.160000,225.330002,-0.000936,0.000003,0.000003,1.000000,-0.037600,0.000000,0.000000
7,False,False,1.000000,0.110000,0.000000,2.870000,894.529968,0.000000,0.000000,49.559998,-0.502411,0.502416,-0.497567,-0.497583,0.110600,0.000000,0.000000,0.000000,0.160000,1064.559937,0.000000,-15.150000,219.849991,-0.001092,0.000003,0.000003,0.999999,-0.037600,0.000000,0.000000
8,False,False,1.000000,0.110000,0.000000,2.870000,894.899963,0.000000,0.000000,44.689999,-0.502659,0.502659,-0.497319,-0.497335,0.119600,0.000000,0.000000,0.000000,0.030000,1066.349976,0.000000,-15.139999,214.369995,-0.001249,0.000003,0.000003,0.999999,-0.037600,0.000000,0.000000
9,False,False,1.000000,0.110000,0.000000,2.870000,895.229980,0.000000,0.000000,39.820000,0.502928,-0.502924,0.497049,0.497065,0.128400,0.000000,0.000000,0.000000,-0.100000,1068.089966,0.000000,-15.130000,208.889999,-0.001405,0.000003,0.000003,0.999999,-0.037600,0.000000,0.000000
