frame,input.bActivateBoost,input.bHoldingBoost,input.Throttle,input.Pitch,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z,ball.Location.X,ball.Location.Y,ball.Location.Z,ball.LinearVelocity.X,ball.LinearVelocity.Y,ball.LinearVelocity.Z,ball.Quaternion.X,ball.Quaternion.Y,ball.Quaternion.Z,ball.Quaternion.W,ball.AngularVelocity.X,ball.AngularVelocity.Y,ball.AngularVelocity.Z
12,False,False,1.000000,-0.100000,0.000000,3.010000,896.139954,0.000000,0.031000,25.190998,0.500475,-0.500453,0.499541,0.499530,-0.070910,0.000000,0.000110,0.000000,-1.470000,1072.109985,0.000000,-18.530998,192.701004,-0.001163,0.000003,0.000003,0.999999,-0.023110,0.000000,0.000000
13,False,False,1.000000,-0.100000,0.000000,3.010000,896.309998,0.000000,0.021000,20.320999,0.500308,-0.500286,0.499708,0.499698,-0.079910,0.000000,0.000110,0.000000,-1.620000,1073.669922,0.000000,-18.521000,187.231003,-0.001260,0.000003,0.000003,0.999999,-0.023110,0.000000,0.000000
14,False,False,1.000000,-0.100000,0.000000,3.010000,896.440002,0.000000,0.021000,15.451000,0.500125,-0.500102,0.499892,0.499881,-0.088710,0.000000,0.000110,0.000000,-1.770000,1075.179932,0.000000,-18.511000,181.761002,-0.001357,0.000003,0.000003,0.999999,-0.023110,0.000000,0.000000
15,False,False,1.000000,-0.100000,0.000000,3.010000,896.529968,0.000000,0.021000,10.581000,0.499924,-0.499897,0.500092,0.500086,-0.097310,0.000000,0.000110,0.000000,-1.920000,1076.650024,0.000000,-18.500999,176.291000,-0.001454,0.000003,0.000003,0.999999,-0.023110,0.000000,0.000000
16,False,False,1.000000,-0.100000,0.000000,3.010000,896.579956,0.000000,0.021000,5.711000,0.499703,-0.499676,0.500313,0.500307,-0.105710,0.000000,0.000110,0.000000,-2.070000,1078.069946,0.000000,-18.490999,170.820999,-0.001551,0.000003,0.000003,0.999999,-0.023110,0.000000,0.000000
17,False,False,1.000000,-0.100000,0.000000,3.010000,896.589966,0.000000,0.021000,0.841000,0.499466,-0.499439,0.500550,0.500545,-0.113910,0.000000,0.000110,0.000000,-2.220000,1079.449951,0.000000,-18.480999,165.361008,-0.001648,0.000003,0.000003,0.999999,-0.023110,0.000000,0.000000
18,False,False,1.000000,-0.100000,0.000000,3.010000,896.559998,0.000000,0.021000,-4.021000,0.499212,-0.499185,0.500802,0.500798,-0.122010,0.000000,0.000110,0.000000,-2.370000,1080.780029,0.000000,-18.470999,159.901001,-0.001745,0.000003,0.000003,0.999998,-0.023110,0.000000,0.000000
19,False,False,1.000000,-0.100000,0.000000,3.010000,896.489990,0.000000,0.021000,-8.881001,0.498942,-0.498915,0.501070,0.501068,-0.129910,0.000000,0.000110,0.000000,-2.520000,1082.069946,0.000000,-18.460999,154.441010,-0.001842,0.000003,0.000003,0.999998,-0.023110,0.000000,0.000000
20,False,False,1.000000,-0.100000,0.000000,3.010000,896.380005,0.000000,0.021000,-13.741000,0.498656,-0.498629,0.501353,0.501354,-0.137610,0.000000,0.000110,0.000000,-2.670000,1083.309937,0.000000,-18.450998,148.981003,-0.001939,0.000003,0.000003,0.999998,-0.023110,0.000000,0.000000
21,False,False,1.000000,-0.100000,0.000000,3.010000,896.229980,0.000000,0.021000,-18.601000,0.498354,-0.498327,0.501656,0.501651,-0.145110,0.000000,0.000110,0.000000,-2.820000,1084.510010,0.000000,-18.441000,143.521011,-0.002037,0.000003,0.000003,0.999998,-0.023110,0.000000,0.000000
22,True,True,1.000000,0.050000,0.000000,3.010000,896.099976,0.000000,0.071000,-15.191000,0.498068,-0.498041,0.501939,0.501936,-0.136810,0.000000,0.000110,0.000000,-2.970000,1085.660034,0.000000,-18.431000,138.061005,-0.002134,0.000003,0.000003,0.999998,-0.023110,0.000000,0.000000
23,True,True,1.000000,0.050000,0.000000,3.010000,896.000000,0.000000,0.131000,-11.781000,0.497799,-0.497772,0.502204,0.502206,-0.128710,0.000000,0.000110,0.000000,-3.120000,1086.770020,0.000000,-18.421000,132.600998,-0.002231,0.000003,0.000003,0.999997,-0.023110,0.000000,0.000000
24,True,True,1.000000,0.050000,0.000000,3.010000,895.929993,0.000000,0.201000,-8.371000,0.497545,-0.497518,0.502454,0.502458,-0.120810,0.000000,0.000110,0.000000,-3.270000,1087.829956,0.000000,-18.410999,127.150993,-0.002328,0.000003,0.000003,0.999997,-0.023110,0.000000,0.000000
25,True,True,1.000000,0.050000,0.000000,3.010000,895.889954,0.000000,0.281000,-4.961000,0.497308,-0.497281,0.502692,0.502691,-0.113110,0.000000,0.000110,0.000000,-3.420000,1088.839966,0.000000,-18.400999,121.700996,-0.002425,0.000003,0.000003,0.999997,-0.023110,0.000000,0.000000
26,True,True,1.000000,0.050000,0.000000,3.010000,895.880005,0.000000,0.371000,-1.551000,0.497086,-0.497060,0.502912,0.502908,-0.105610,0.000000,0.000110,0.000000,-3.570000,1089.809937,0.000000,-18.390999,116.250999,-0.002522,0.000003,0.000003,0.999997,-0.023110,0.000000,0.000000
27,True,True,1.000000,0.050000,0.000000,3.010000,895.899963,0.000000,0.471000,1.851000,0.496881,-0.496855,0.503112,0.503113,-0.098210,0.000000,0.000110,0.000000,-3.720000,1090.729980,0.000000,-18.380999,110.800995,-0.002619,0.000003,0.000003,0.999997,-0.023110,0.000000,0.000000
28,True,True,1.000000,0.050000,0.000000,3.010000,895.940002,0.000000,0.581000,5.251000,0.496693,-0.496666,0.503296,0.503301,-0.091010,0.000000,0.000110,0.000000,-3.870000,1091.609985,0.000000,-18.370998,105.350998,-0.002716,0.000003,0.000003,0.999996,-0.023110,0.000000,0.000000
29,True,True,1.000000,0.050000,0.000000,3.020000,896.010010,0.000000,0.691000,8.651000,0.496515,-0.496488,0.503469,0.503480,-0.084010,0.000000,0.000110,0.000000,-4.020000,1092.439941,0.000000,-18.360998,99.901001,-0.002813,0.000003,0.000003,0.999996,-0.023110,0.000000,0.000000
30,True,True,1.000000,0.050000,0.000000,3.030000,896.109985,0.000000,0.811000,12.051001,0.496353,-0.496326,0.503630,0.503638,-0.077110,0.000000,0.000110,0.000000,-4.170000,1093.229980,0.000000,-18.351000,94.450996,-0.002910,0.000003,0.000003,0.999996,-0.023110,0.000000,0.000000
31,True,True,1.000000,0.050000,0.000000,3.040000,896.239990,0.000000,0.931000,15.451000,0.496207,-0.496180,0.503776,0.503779,-0.070410,0.000000,0.000110,0.000000,-4.320000,1093.969971,0.000000,-18.341000,89.010994,-0.003008,0.000003,0.000003,0.999995,-0.023110,0.000000,0.000000
32,True,True,1.000000,0.050000,0.000000,3.050000,896.399963,0.000000,1.061000,18.851000,0.496072,-0.496045,0.503911,0.503910,-0.063810,0.000000,0.000110,0.000000,-4.470000,1094.669922,0.000000,-18.330999,83.570999,-0.003105,0.000003,0.000003,0.999995,-0.023110,0.000000,0.000000
33,True,True,1.000000,0.050000,0.000000,3.060000,896.589966,0.000000,1.191000,22.250999,0.495954,-0.495927,0.504025,0.504030,-0.057410,0.000000,0.000110,0.000000,-4.620000,1095.319946,0.000000,-18.320999,78.130997,-0.003202,0.000003,0.000003,0.999995,-0.023110,0.000000,0.000000
34,True,True,1.000000,0.050000,0.000000,3.070000,896.799988,0.000000,1.331000,25.650999,0.495846,-0.495819,0.504132,0.504134,-0.051110,0.000000,0.000110,0.000000,-4.770000,1095.929932,0.000000,-18.310999,72.690994,-0.003299,0.000003,0.000003,0.999995,-0.023110,0.000000,0.000000
35,True,True,1.000000,0.050000,0.000000,3.080000,897.039978,0.000000,1.471000,29.050999,0.495754,-0.495722,0.504224,0.504228,-0.045010,0.000000,0.000110,0.000000,-4.920000,1096.489990,0.000000,-18.300999,67.250999,-0.003396,0.000003,0.000003,0.999994,-0.023110,0.000000,0.000000
36,True,True,1.000000,0.050000,0.000000,3.090000,897.309998,0.000000,1.621000,32.451000,0.495673,-0.495641,0.504305,0.504307,-0.039010,0.000000,0.000110,0.000000,-5.070000,1097.010010,0.000000,-18.290998,61.810997,-0.003493,0.000003,0.000003,0.999994,-0.023110,0.000000,0.000000
37,True,True,1.000000,0.050000,0.000000,3.100000,897.609985,0.000000,1.771000,35.850998,0.495603,-0.495571,0.504375,0.504374,-0.033210,0.000000,0.000110,0.000000,-5.220000,1097.479980,0.000000,-18.280998,56.370998,-0.003590,0.000003,0.000003,0.999994,-0.023110,0.000000,0.000000
38,True,True,1.000000,0.050000,0.000000,3.120000,897.940002,0.000000,1.921000,39.250999,0.495544,-0.495511,0.504437,0.504429,-0.027510,0.000000,0.000110,0.000000,-5.370000,1097.900024,0.000000,-18.271000,50.940998,-0.003687,0.000003,0.000003,0.999993,-0.023110,0.000000,0.000000
39,True,True,1.000000,0.050000,0.000000,3.140000,898.299988,0.000000,2.071000,42.650997,0.495495,-0.495463,0.504489,0.504472,-0.021910,0.000000,0.000110,0.000000,-5.520000,1098.280029,0.000000,-18.261000,45.510998,-0.003784,0.000003,0.000003,0.999993,-0.023110,0.000000,0.000000
40,True,True,1.000000,0.050000,0.000000,3.160000,898.679993,0.000000,2.221000,46.050999,0.495463,-0.495430,0.504520,0.504504,-0.016510,0.000000,0.000110,0.000000,-5.670000,1098.609985,0.000000,-18.250999,40.080997,-0.003882,0.000003,0.000003,0.999992,-0.023110,0.000000,0.000000
41,True,True,1.000000,0.050000,0.000000,3.180000,899.089966,0.000000,2.381000,49.451000,0.495441,-0.495409,0.504541,0.504526,-0.011210,0.000000,0.000110,0.000000,-5.820000,1098.900024,0.000000,-18.240999,34.650997,-0.003979,0.000003,0.000003,0.999992,-0.023110,0.000000,0.000000
42,True,True,1.000000,0.050000,0.000000,3.200000,899.529968,0.000000,2.541000,52.850998,0.495430,-0.495398,0.504552,0.504537,-0.006010,0.000000,0.000110,0.000000,-5.970000,1099.140015,0.000000,-18.230999,29.220999,-0.004076,0.000003,0.000003,0.999992,-0.023110,0.000000,0.000000
43,True,True,1.000000,0.050000,0.000000,3.220000,900.000000,0.000000,2.701000,56.250999,0.495430,-0.495398,0.504552,0.504537,-0.000910,0.000000,0.000110,0.000000,-6.120000,1099.339966,0.000000,-18.220999,23.790998,-0.004173,0.000003,0.000003,0.999991,-0.023110,0.000000,0.000000
44,True,True,1.000000,0.050000,0.000000,3.240000,900.500000,0.000000,2.861000,59.650997,0.495441,-0.495409,0.504541,0.504526,0.004010,0.000000,0.000110,0.000000,-6.270000,1099.489990,0.000000,-18.210999,18.360998,-0.004270,0.000003,0.000003,0.999991,-0.023110,0.000000,0.000000
45,True,True,1.000000,0.050000,0.000000,3.270000,901.029968,0.000000,3.021000,63.050999,0.495457,-0.495425,0.504526,0.504510,0.008810,0.000000,0.000110,0.000000,-6.420000,1099.599976,0.000000,-18.200998,12.931000,-0.004367,0.000003,0.000003,0.999990,-0.023110,0.000000,0.000000
46,True,True,1.000000,0.050000,0.000000,3.300000,901.579956,0.000000,3.181000,66.450996,0.495484,-0.495452,0.504500,0.504483,0.013510,0.000000,0.000110,0.000000,-6.570000,1099.660034,0.000000,-18.191000,7.511000,-0.004464,0.000003,0.000003,0.999990,-0.023110,0.000000,0.000000
47,True,True,1.000000,0.050000,0.000000,3.330000,902.159973,0.000000,3.341000,69.850998,0.495522,-0.495490,0.504463,0.504445,0.018110,0.000000,0.000110,0.000000,-6.720000,1099.679932,0.000000,-18.181000,2.091000,-0.004561,0.000003,0.000003,0.999990,-0.023110,0.000000,0.000000
48,True,True,1.000000,0.050000,0.000000,3.360000,902.769958,0.000000,3.491000,73.250999,0.495571,-0.495538,0.504416,0.504397,0.022610,0.000000,0.000110,0.000000,-6.870000,1099.650024,0.000000,-18.171000,-3.321000,-0.004658,0.000003,0.000003,0.999989,-0.023110,0.000000,0.000000
49,True,True,1.000000,0.050000,0.000000,3.390000,903.409973,0.000000,3.641000,76.651001,0.495630,-0.495592,0.504359,0.504343,0.027010,0.000000,0.000110,0.000000,-7.020000,1099.579956,0.000000,-18.160999,-8.731000,-0.004756,0.000003,0.000003,0.999989,-0.023110,0.000000,0.000000
50,True,True,1.000000,0.050000,0.000000,3.420000,904.079956,0.000000,3.791000,80.050995,0.495695,-0.495657,0.504296,0.504278,0.031310,0.000000,0.000110,0.000000,-7.170000,1099.459961,0.000000,-18.150999,-14.141000,-0.004853,0.000003,0.000003,0.999988,-0.023110,0.000000,0.000000
51,True,True,1.000000,0.050000,0.000000,3.450000,904.779968,0.000000,3.941000,83.450996,0.495770,-0.495732,0.504223,0.504202,0.035510,0.000000,0.000110,0.000000,-7.320000,1099.299927,0.000000,-18.140999,-19.550999,-0.004950,0.000003,0.000003,0.999988,-0.023110,0.000000,0.000000
52,False,False,1.000000,-0.100000,0.000000,3.480000,905.429993,0.000000,3.951000,78.581001,0.495819,-0.495781,0.504176,0.504154,0.024110,0.000000,0.000110,0.000000,-7.470000,1099.089966,0.000000,-18.130999,-24.960999,-0.005047,0.000003,0.000003,0.999987,-0.023110,0.000000,0.000000
53,False,False,1.000000,-0.100000,0.000000,3.510000,906.039978,0.000000,3.961000,73.710999,0.495846,-0.495808,0.504150,0.504127,0.013010,0.000000,0.000110,0.000000,-7.620000,1098.839966,0.000000,-18.120998,-30.370998,-0.005144,0.000003,0.000003,0.999987,-0.023110,0.000000,0.000000
54,False,False,1.000000,-0.100000,0.000000,3.540000,906.609985,0.000000,3.971000,68.840996,0.495851,-0.495813,0.504145,0.504121,0.002110,0.000000,0.000110,0.000000,-7.770000,1098.539917,0.000000,-18.110998,-35.771000,-0.005241,0.000003,0.000003,0.999986,-0.023110,0.000000,0.000000
55,False,False,1.000000,-0.100000,0.000000,3.570000,907.139954,0.000000,3.981000,63.970997,0.495835,-0.495797,0.504161,0.504138,-0.008410,0.000000,0.000110,0.000000,-7.920000,1098.199951,0.000000,-18.101000,-41.170998,-0.005338,0.000003,0.000003,0.999986,-0.023110,0.000000,0.000000
56,False,False,1.000000,-0.100000,0.000000,3.600000,907.630005,0.000000,3.991000,59.100998,0.495797,-0.495759,0.504197,0.504175,-0.018710,0.000000,0.000110,0.000000,-8.070000,1097.809937,0.000000,-18.091000,-46.570999,-0.005435,0.000003,0.000003,0.999985,-0.023110,0.000000,0.000000
57,False,False,1.000000,-0.100000,0.000000,3.630000,908.079956,0.000000,4.001000,54.230999,0.495738,-0.495700,0.504255,0.504235,-0.028810,0.000000,0.000110,0.000000,-8.220000,1097.380005,0.000000,-18.080999,-51.970997,-0.005532,0.000003,0.000003,0.999985,-0.023110,0.000000,0.000000
58,False,False,1.000000,-0.100000,0.000000,3.660000,908.489990,0.000000,4.011000,49.361000,0.495657,-0.495619,0.504333,0.504316,-0.038710,0.000000,0.000110,0.000000,-8.370000,1096.900024,0.000000,-18.070999,-57.370998,-0.005630,0.000003,0.000003,0.999984,-0.023110,0.000000,0.000000
59,False,False,1.000000,-0.100000,0.000000,3.690000,908.859985,0.000000,4.021000,44.490997,0.495554,-0.495517,0.504437,0.504413,-0.048410,0.000000,0.000110,0.000000,-8.520000,1096.380005,0.000000,-18.060999,-62.771000,-0.005727,0.000003,0.000003,0.999984,-0.023110,0.000000,0.000000
60,False,False,1.000000,-0.100000,0.000000,3.720000,909.190002,0.000000,4.031000,39.620998,0.495430,-0.495393,0.504562,0.504531,-0.057910,0.000000,0.000110,0.000000,-8.670000,1095.809937,0.000000,-18.050999,-68.170998,-0.005824,0.000003,0.000003,0.999983,-0.023110,0.000000,0.000000
61,False,False,1.000000,-0.100000,0.000000,3.750000,909.479980,0.000000,4.041000,34.750999,0.495290,-0.495252,0.504697,0.504672,-0.067210,0.000000,0.000110,0.000000,-8.820000,1095.199951,0.000000,-18.040998,-73.570999,-0.005921,0.000003,0.000003,0.999982,-0.023110,0.000000,0.000000
62,False,False,1.000000,-0.100000,0.000000,3.780000,909.729980,0.000000,4.051000,29.880999,0.495128,-0.495090,0.504858,0.504828,-0.076310,0.000000,0.000110,0.000000,-8.970000,1094.539917,0.000000,-18.030998,-78.960999,-0.006018,0.000003,0.000003,0.999982,-0.023110,0.000000,0.000000
63,False,False,1.000000,-0.100000,0.000000,3.810000,909.940002,0.000000,4.061000,25.011000,0.494950,-0.494912,0.505030,0.505006,-0.085210,0.000000,0.000110,0.000000,-9.120000,1093.839966,0.000000,-18.021000,-84.350998,-0.006115,0.000003,0.000003,0.999981,-0.023110,0.000000,0.000000
64,False,False,1.000000,-0.100000,0.000000,3.840000,910.109985,0.000000,4.071000,20.140999,0.494751,-0.494713,0.505226,0.505200,-0.093910,0.000000,0.000110,0.000000,-9.270000,1093.089966,0.000000,-18.011000,-89.740997,-0.006212,0.000003,0.000003,0.999981,-0.023110,0.000000,0.000000
65,False,False,1.000000,-0.100000,0.000000,3.870000,910.239990,0.000000,4.081000,15.271000,0.494535,-0.494497,0.505438,0.505411,-0.102410,0.000000,0.000110,0.000000,-9.420000,1092.299927,0.000000,-18.000999,-95.130997,-0.006309,0.000003,0.000003,0.999980,-0.023110,0.000000,0.000000
66,False,False,1.000000,-0.100000,0.000000,3.900000,910.329956,0.000000,4.091000,10.401000,0.494303,-0.494265,0.505666,0.505637,-0.110710,0.000000,0.000110,0.000000,-9.570000,1091.459961,0.000000,-17.990999,-100.520996,-0.006406,0.000003,0.000003,0.999979,-0.023110,0.000000,0.000000
67,False,False,1.000000,-0.100000,0.000000,3.930000,910.380005,0.000000,4.101000,5.531000,0.494055,-0.494011,0.505913,0.505880,-0.118810,0.000000,0.000110,0.000000,-9.719999,1090.579956,0.000000,-17.980999,-105.910995,-0.006503,0.000003,0.000003,0.999979,-0.023110,0.000000,0.000000
68,False,False,1.000000,-0.100000,0.000000,3.960000,910.389954,0.000000,4.111000,0.661000,0.493785,-0.493742,0.506181,0.506139,-0.126810,0.000000,0.000110,0.000000,-9.870000,1089.650024,0.000000,-17.970999,-111.300995,-0.006601,0.000003,0.000003,0.999978,-0.023110,0.000000,0.000000
69,False,False,1.000000,-0.100000,0.000000,3.990000,910.349976,0.000000,4.121000,-4.201000,0.493499,-0.493456,0.506463,0.506414,-0.134610,0.000000,0.000110,0.000000,-10.020000,1088.679932,0.000000,-17.960999,-116.681000,-0.006698,0.000003,0.000003,0.999978,-0.023110,0.000000,0.000000
70,False,False,1.000000,-0.100000,0.000000,4.020000,910.269958,0.000000,4.131000,-9.061000,0.493197,-0.493154,0.506760,0.506706,-0.142210,0.000000,0.000110,0.000000,-10.170000,1087.660034,0.000000,-17.950998,-122.060997,-0.006795,0.000003,0.000003,0.999977,-0.023110,0.000000,0.000000
71,False,False,1.000000,-0.100000,0.000000,4.050000,910.149963,0.000000,4.141000,-13.921000,0.492879,-0.492835,0.507072,0.507013,-0.149610,0.000000,0.000110,0.000000,-10.320000,1086.599976,0.000000,-17.941000,-127.440994,-0.006892,0.000003,0.000003,0.999976,-0.023110,0.000000,0.000000
72,True,True,1.000000,0.000000,0.000000,4.090000,910.059998,0.000000,4.391000,-10.521000,0.492571,-0.492528,0.507367,0.507315,-0.146010,0.000000,0.000110,0.000000,-10.469999,1085.489990,0.000000,-17.931000,-132.820999,-0.006989,0.000003,0.000003,0.999976,-0.023110,0.000000,0.000000
73,True,True,1.000000,0.000000,0.000000,4.130000,910.000000,0.000000,4.651000,-7.121000,0.492269,-0.492226,0.507662,0.507606,-0.142510,0.000000,0.000110,0.000000,-10.620000,1084.339966,0.000000,-17.921000,-138.201004,-0.007086,0.000003,0.000003,0.999975,-0.023110,0.000000,0.000000
74,True,True,1.000000,0.000000,0.000000,4.170000,909.969971,0.000000,4.921000,-3.721000,0.491978,-0.491929,0.507946,0.507892,-0.139010,0.000000,0.000110,0.000000,-10.770000,1083.140015,0.000000,-17.910999,-143.581009,-0.007183,0.000003,0.000003,0.999974,-0.023110,0.000000,0.000000
75,True,True,1.000000,0.000000,0.000000,4.210000,909.969971,0.000000,5.201000,-0.321000,0.491692,-0.491643,0.508224,0.508168,-0.135610,0.000000,0.000110,0.000000,-10.920000,1081.900024,0.000000,-17.900999,-148.960999,-0.007280,0.000003,0.000003,0.999973,-0.023110,0.000000,0.000000
76,True,True,1.000000,0.000000,0.000000,4.260000,910.000000,0.000000,5.491000,3.071000,0.491411,-0.491363,0.508497,0.508437,-0.132310,0.000000,0.000110,0.000000,-11.070000,1080.609985,0.000000,-17.890999,-154.331009,-0.007377,0.000003,0.000003,0.999973,-0.023110,0.000000,0.000000
77,True,True,1.000000,0.000000,0.000000,4.310000,910.049988,0.000000,5.791000,6.461000,0.491136,-0.491087,0.508764,0.508702,-0.129110,0.000000,0.000110,0.000000,-11.219999,1079.280029,0.000000,-17.880999,-159.701004,-0.007475,0.000003,0.000003,0.999972,-0.023110,0.000000,0.000000
78,True,True,1.000000,0.000000,0.000000,4.360000,910.130005,0.000000,6.101000,9.851000,0.490872,-0.490818,0.509021,0.508961,-0.126010,0.000000,0.000110,0.000000,-11.370000,1077.900024,0.000000,-17.870998,-165.070999,-0.007572,0.000003,0.000003,0.999971,-0.023110,0.000000,0.000000
79,True,True,1.000000,0.000000,0.000000,4.410000,910.239990,0.000000,6.421000,13.241000,0.490613,-0.490559,0.509266,0.509214,-0.122910,0.000000,0.000110,0.000000,-11.520000,1076.479980,0.000000,-17.860998,-170.441010,-0.007669,0.000003,0.000003,0.999971,-0.023110,0.000000,0.000000
80,True,True,1.000000,0.000000,0.000000,4.460000,910.159973,0.000000,5.811000,-10.031000,0.491228,-0.491174,0.508673,0.508621,0.290110,0.000000,0.000110,0.000000,-11.620000,1076.349976,0.000000,-12.271000,-15.781000,-0.007809,0.000003,0.000003,0.999969,-0.033810,0.000000,0.000000
81,True,True,1.000000,0.000000,0.000000,4.510000,910.099976,0.000000,6.111000,-6.631000,0.491827,-0.491773,0.508098,0.508038,0.283110,0.000000,0.000110,0.000000,-12.130000,1077.089966,0.000000,-60.610996,89.070999,-0.007949,0.000003,0.000003,0.999968,-0.033810,0.000000,0.000000
82,True,True,1.000000,0.000000,0.000000,4.560000,910.070007,0.000000,6.391000,-3.231000,0.492409,-0.492355,0.507535,0.507472,0.276310,0.000000,0.000110,0.000000,-12.630000,1077.789917,0.000000,-60.591000,83.630997,-0.008090,0.000003,0.000003,0.999967,-0.033810,0.000000,0.000000
83,True,True,1.000000,0.000000,0.000000,4.620000,910.070007,0.000000,6.651000,0.161000,0.492981,-0.492927,0.506980,0.506916,0.269610,0.000000,0.000110,0.000000,-13.130000,1078.439941,0.000000,-60.570999,78.190994,-0.008230,0.000003,0.000003,0.999966,-0.033810,0.000000,0.000000
84,True,True,1.000000,0.000000,0.000000,4.680000,910.099976,0.000000,6.891000,3.561000,0.493537,-0.493483,0.506438,0.506376,0.263110,0.000000,0.000110,0.000000,-13.630000,1079.049927,0.000000,-60.550999,72.750999,-0.008370,0.000003,0.000003,0.999965,-0.033810,0.000000,0.000000
85,True,True,1.000000,0.000000,0.000000,4.740000,910.159973,0.000000,7.111000,6.961000,0.494076,-0.494022,0.505914,0.505848,0.256810,0.000000,0.000110,0.000000,-14.130000,1079.609985,0.000000,-60.530998,67.310997,-0.008510,0.000003,0.000003,0.999964,-0.033810,0.000000,0.000000
