frame,input.bActivateBoost,input.bHoldingBoost,input.Throttle,input.Pitch,input.DodgeForward,input.Yaw,input.DodgeStrafe,input.bJump,input.bJumped,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z,ball.Location.X,ball.Location.Y,ball.Location.Z,ball.LinearVelocity.X,ball.LinearVelocity.Y,ball.LinearVelocity.Z,ball.Quaternion.X,ball.Quaternion.Y,ball.Quaternion.Z,ball.Quaternion.W,ball.AngularVelocity.X,ball.AngularVelocity.Y,ball.AngularVelocity.Z
0,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.330000,0.000000,0.000000,8.401000,-0.006045,0.006056,0.707074,0.707087,0.000510,0.000000,0.000000,-2000.000000,-4480.000000,180.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
1,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.330000,0.000000,-0.011000,8.401000,-0.006045,0.006056,0.707074,0.707087,0.000510,0.000000,0.000000,-2000.000000,-4480.000000,179.949997,0.000000,0.000000,-5.511000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
2,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.330000,0.000000,0.000000,8.401000,-0.006045,0.006056,0.707074,0.707087,0.000510,0.000000,0.000000,-2000.000000,-4480.000000,179.860001,0.000000,0.000000,-10.921000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
3,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.330000,0.000000,-0.011000,8.401000,-0.006045,0.006056,0.707074,0.707087,0.000510,0.000000,0.000000,-2000.000000,-4480.000000,179.720001,0.000000,0.000000,-16.330999,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
4,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.330000,0.000000,0.000000,8.401000,-0.006045,0.006056,0.707074,0.707087,0.000510,0.000000,0.000000,-2000.000000,-4480.000000,179.539993,0.000000,0.000000,-21.740999,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
5,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.330000,0.000000,-0.011000,8.401000,-0.006045,0.006056,0.707074,0.707087,0.000510,0.000000,0.000000,-2000.000000,-4480.000000,179.309998,0.000000,0.000000,-27.150999,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
6,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.330000,0.000000,0.000000,8.401000,-0.006045,0.006056,0.707074,0.707087,0.000510,0.000000,0.000000,-2000.000000,-4480.000000,179.039993,0.000000,0.000000,-32.560997,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
7,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.330000,0.000000,-0.011000,8.401000,-0.006045,0.006056,0.707074,0.707087,0.000510,0.000000,0.000000,-2000.000000,-4480.000000,178.720001,0.000000,0.000000,-37.960999,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
8,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.330000,0.000000,0.000000,8.401000,-0.006045,0.006056,0.707074,0.707087,0.000510,0.000000,0.000000,-2000.000000,-4480.000000,178.360001,0.000000,0.000000,-43.361000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
9,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.330000,0.000000,-0.011000,8.401000,-0.006045,0.006056,0.707074,0.707087,0.000510,0.000000,0.000000,-2000.000000,-4480.000000,177.949997,0.000000,0.000000,-48.760998,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
10,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.330000,0.000000,0.000000,8.401000,-0.006045,0.006056,0.707074,0.707087,0.000510,0.000000,0.000000,-2000.000000,-4480.000000,177.500000,0.000000,0.000000,-54.160999,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
11,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.330000,0.000000,-0.011000,8.401000,-0.006045,0.006056,0.707074,0.707087,0.000510,0.000000,0.000000,-2000.000000,-4480.000000,177.000000,0.000000,0.000000,-59.560997,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
12,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.330000,0.000000,0.000000,8.401000,-0.006045,0.006056,0.707074,0.707087,0.000510,0.000000,0.000000,-2000.000000,-4480.000000,176.459991,0.000000,0.000000,-64.960999,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
13,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.330000,0.000000,-0.011000,8.401000,-0.006045,0.006056,0.707074,0.707087,0.000510,0.000000,0.000000,-2000.000000,-4480.000000,175.869995,0.000000,0.000000,-70.361000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
14,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.330000,0.000000,0.000000,8.401000,-0.006045,0.006056,0.707074,0.707087,0.000510,0.000000,0.000000,-2000.000000,-4480.000000,175.239990,0.000000,0.000000,-75.750999,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
15,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.330000,0.000000,-0.011000,8.401000,-0.006045,0.006056,0.707074,0.707087,0.000510,0.000000,0.000000,-2000.000000,-4480.000000,174.559998,0.000000,0.000000,-81.140999,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
16,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.330000,0.000000,0.000000,8.401000,-0.006045,0.006056,0.707074,0.707087,0.000510,0.000000,0.000000,-2000.000000,-4480.000000,173.839996,0.000000,0.000000,-86.530998,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
17,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.330000,0.000000,-0.011000,8.401000,-0.006045,0.006056,0.707074,0.707087,0.000510,0.000000,0.000000,-2000.000000,-4480.000000,173.069992,0.000000,0.000000,-91.920998,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
18,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.330000,0.000000,0.000000,8.401000,-0.006045,0.006056,0.707074,0.707087,0.000510,0.000000,0.000000,-2000.000000,-4480.000000,172.259995,0.000000,0.000000,-97.310997,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
19,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.330000,0.000000,-0.011000,8.401000,-0.006045,0.006056,0.707074,0.707087,0.000510,0.000000,0.000000,-2000.000000,-4480.000000,171.399994,0.000000,0.000000,-102.700996,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
20,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.330000,0.000000,0.000000,8.401000,-0.006045,0.006056,0.707074,0.707087,0.000510,0.000000,0.000000,-2000.000000,-4480.000000,170.500000,0.000000,0.000000,-108.090996,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
21,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.330000,0.000000,-0.011000,8.401000,-0.006045,0.006056,0.707074,0.707087,0.000510,0.000000,0.000000,-2000.000000,-4480.000000,169.550003,0.000000,0.000000,-113.480995,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
22,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.330000,0.000000,0.000000,8.401000,-0.006045,0.006056,0.707074,0.707087,0.000510,0.000000,0.000000,-2000.000000,-4480.000000,168.559998,0.000000,0.000000,-118.861000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
23,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.330000,0.000000,-0.011000,8.401000,-0.006045,0.006056,0.707074,0.707087,0.000510,0.000000,0.000000,-2000.000000,-4480.000000,167.519989,0.000000,0.000000,-124.240997,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
24,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.330000,0.000000,0.000000,8.401000,-0.006045,0.006056,0.707074,0.707087,0.000510,0.000000,0.000000,-2000.000000,-4480.000000,166.440002,0.000000,0.000000,-129.621002,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
25,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.330000,0.000000,-0.011000,8.401000,-0.006045,0.006056,0.707074,0.707087,0.000510,0.000000,0.000000,-2000.000000,-4480.000000,165.309998,0.000000,0.000000,-135.001007,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
26,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.330000,0.000000,0.000000,8.401000,-0.006045,0.006056,0.707074,0.707087,0.000510,0.000000,0.000000,-2000.000000,-4480.000000,164.139999,0.000000,0.000000,-140.380997,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
27,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.330000,0.000000,-0.011000,8.401000,-0.006045,0.006056,0.707074,0.707087,0.000510,0.000000,0.000000,-2000.000000,-4480.000000,162.929993,0.000000,0.000000,-145.761002,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
28,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.330000,0.000000,0.000000,8.401000,-0.006045,0.006056,0.707074,0.707087,0.000510,0.000000,0.000000,-2000.000000,-4480.000000,161.669998,0.000000,0.000000,-151.141006,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
29,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.330000,0.000000,-0.011000,8.401000,-0.006045,0.006056,0.707074,0.707087,0.000510,0.000000,0.000000,-2000.000000,-4480.000000,160.369995,0.000000,0.000000,-156.511002,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
30,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.330000,0.000000,0.000000,8.401000,-0.006045,0.006056,0.707074,0.707087,0.000510,0.000000,0.000000,-2000.000000,-4480.000000,159.019989,0.000000,0.000000,-161.880997,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
31,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.330000,0.000000,-0.011000,8.401000,-0.006045,0.006056,0.707074,0.707087,0.000510,0.000000,0.000000,-2000.000000,-4480.000000,157.629990,0.000000,0.000000,-167.251007,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
32,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.330000,0.000000,0.000000,8.401000,-0.006045,0.006056,0.707074,0.707087,0.000510,0.000000,0.000000,-2000.000000,-4480.000000,156.190002,0.000000,0.000000,-172.621002,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
33,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.330000,0.000000,-0.011000,8.401000,-0.006045,0.006056,0.707074,0.707087,0.000510,0.000000,0.000000,-2000.000000,-4480.000000,154.709991,0.000000,0.000000,-177.990997,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
34,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.330000,0.000000,0.000000,8.401000,-0.006045,0.006056,0.707074,0.707087,0.000510,0.000000,0.000000,-2000.000000,-4480.000000,153.179993,0.000000,0.000000,-183.361008,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
35,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.330000,0.000000,-0.011000,8.401000,-0.006045,0.006056,0.707074,0.707087,0.000510,0.000000,0.000000,-2000.000000,-4480.000000,151.610001,0.000000,0.000000,-188.731003,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
36,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.330000,0.000000,0.000000,8.401000,-0.006045,0.006056,0.707074,0.707087,0.000510,0.000000,0.000000,-2000.000000,-4480.000000,149.989990,0.000000,0.000000,-194.091003,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
37,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.330000,0.000000,-0.011000,8.401000,-0.006045,0.006056,0.707074,0.707087,0.000510,0.000000,0.000000,-2000.000000,-4480.000000,148.330002,0.000000,0.000000,-199.451004,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
38,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.330000,0.000000,0.000000,8.401000,-0.006045,0.006056,0.707074,0.707087,0.000510,0.000000,0.000000,-2000.000000,-4480.000000,146.619995,0.000000,0.000000,-204.811005,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
39,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.330000,0.000000,-0.011000,8.401000,-0.006045,0.006056,0.707074,0.707087,0.000510,0.000000,0.000000,-2000.000000,-4480.000000,144.869995,0.000000,0.000000,-210.171005,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
40,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.330000,0.000000,0.000000,8.401000,-0.006045,0.006056,0.707074,0.707087,0.000510,0.000000,0.000000,-2000.000000,-4480.000000,143.069992,0.000000,0.000000,-215.531006,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
41,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.330000,0.000000,-0.011000,8.401000,-0.006045,0.006056,0.707074,0.707087,0.000510,0.000000,0.000000,-2000.000000,-4480.000000,141.229996,0.000000,0.000000,-220.891006,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
42,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.330000,0.000000,0.000000,8.401000,-0.006045,0.006056,0.707074,0.707087,0.000510,0.000000,0.000000,-2000.000000,-4480.000000,139.339996,0.000000,0.000000,-226.251007,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
43,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.330000,0.000000,-0.011000,8.401000,-0.006045,0.006056,0.707074,0.707087,0.000510,0.000000,0.000000,-2000.000000,-4480.000000,137.410004,0.000000,0.000000,-231.611008,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
44,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.669922,18.059999,0.000000,8.461000,-16.540998,-0.007108,0.007118,0.707064,0.707078,-0.259910,-0.000110,0.000000,-2000.000000,-4479.959961,137.080002,0.000000,51.490997,109.770996,0.000192,0.000003,0.000003,1.000000,0.045510,0.000000,0.000000
45,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.600098,17.850000,0.000000,3.631000,-3.851000,-0.007874,0.007884,0.707053,0.707073,0.002210,-0.000110,0.000000,-2000.000000,-4479.529785,137.949997,0.000000,51.470997,104.320999,0.000380,0.000003,0.000003,1.000000,0.045510,0.000000,0.000000
46,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.569824,17.750000,0.000000,-1.001000,3.291000,-0.007868,0.007879,0.707053,0.707073,0.093610,-0.000110,0.000000,-2000.000000,-4479.100098,138.770004,0.000000,74.690994,172.161011,0.000569,0.000003,0.000003,1.000000,0.045510,0.000000,0.000000
47,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.580078,17.709999,0.000000,-1.831000,7.541000,-0.007593,0.007604,0.707058,0.707074,0.108810,-0.000110,0.000000,-2000.000000,-4478.479980,140.160004,0.000000,74.670998,166.701004,0.000758,0.000003,0.000003,1.000000,0.045510,0.000000,0.000000
48,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.600098,17.709999,0.000000,-1.951000,10.121000,-0.007275,0.007286,0.707064,0.707075,0.090310,-0.000110,0.000000,-2000.000000,-4477.859863,141.500000,0.000000,74.651001,161.240997,0.000947,0.000003,0.000003,1.000000,0.045510,0.000000,0.000000
49,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.620117,17.730000,0.000000,-1.501000,11.981000,-0.007011,0.007021,0.707069,0.707075,0.070310,-0.000110,0.000000,-2000.000000,-4477.239746,142.800003,0.000000,74.630997,155.781006,0.001136,0.000003,0.000003,0.999999,0.045510,0.000000,0.000000
50,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.629883,17.760000,0.000000,-1.181000,13.171000,-0.006806,0.006816,0.707069,0.707079,0.053310,-0.000110,0.000000,-2000.000000,-4476.620117,144.050003,0.000000,74.611000,150.320999,0.001324,0.000003,0.000003,0.999999,0.045510,0.000000,0.000000
51,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.640137,17.799999,0.000000,-0.881000,13.791000,-0.006649,0.006660,0.707069,0.707082,0.040910,-0.000110,0.000000,-2000.000000,-4476.000000,145.259995,0.000000,74.590996,144.861008,0.001513,0.000003,0.000003,0.999999,0.045510,0.000000,0.000000
52,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.649902,17.850000,0.000000,-0.691000,14.021000,-0.006530,0.006541,0.707069,0.707084,0.031810,-0.000110,0.000000,-2000.000000,-4475.379883,146.419998,0.000000,74.570999,139.401001,0.001702,0.000003,0.000003,0.999999,0.045510,0.000000,0.000000
53,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,17.900000,0.000000,-0.531000,13.951000,-0.006439,0.006449,0.707069,0.707086,0.025010,-0.000110,0.000000,-2000.000000,-4474.759766,147.539993,0.000000,74.550995,133.941010,0.001891,0.000003,0.000003,0.999998,0.045510,0.000000,0.000000
54,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,17.949999,0.000000,-0.421000,13.701000,-0.006363,0.006374,0.707069,0.707087,0.019910,-0.000110,0.000000,-2000.000000,-4474.140137,148.610001,0.000000,74.530998,128.490997,0.002080,0.000003,0.000003,0.999998,0.045510,0.000000,0.000000
55,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.000000,0.000000,-0.341000,13.331000,-0.006304,0.006315,0.707069,0.707088,0.016010,-0.000110,0.000000,-2000.000000,-4473.520020,149.639999,0.000000,74.511002,123.041000,0.002269,0.000003,0.000003,0.999997,0.045510,0.000000,0.000000
56,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.039999,0.000000,-0.271000,12.891000,-0.006255,0.006266,0.707069,0.707089,0.013010,-0.000110,0.000000,-2000.000000,-4472.899902,150.619995,0.000000,74.490997,117.590996,0.002457,0.000003,0.000003,0.999997,0.045510,0.000000,0.000000
57,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.080000,0.000000,-0.221000,12.451000,-0.006218,0.006228,0.707069,0.707090,0.010610,-0.000110,0.000000,-2000.000000,-4472.279785,151.550003,0.000000,74.471001,112.140999,0.002646,0.000003,0.000003,0.999996,0.045510,0.000000,0.000000
58,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.119999,0.000000,-0.181000,12.001000,-0.006185,0.006196,0.707069,0.707090,0.008710,-0.000110,0.000000,-2000.000000,-4471.659668,152.440002,0.000000,74.450996,106.690994,0.002835,0.000003,0.000003,0.999996,0.045510,0.000000,0.000000
59,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.150000,0.000000,-0.151000,11.551001,-0.006158,0.006169,0.707069,0.707091,0.007210,-0.000110,0.000000,-2000.000000,-4471.040039,153.279999,0.000000,74.431000,101.240997,0.003024,0.000003,0.000003,0.999995,0.045510,0.000000,0.000000
60,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.180000,0.000000,-0.121000,11.141000,-0.006137,0.006147,0.707069,0.707091,0.005910,-0.000110,0.000000,-2000.000000,-4470.419922,154.080002,0.000000,74.410995,95.791000,0.003213,0.000003,0.000003,0.999995,0.045510,0.000000,0.000000
61,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.209999,0.000000,-0.101000,10.761001,-0.006120,0.006131,0.707069,0.707091,0.004910,-0.000110,0.000000,-2000.000000,-4469.799805,154.830002,0.000000,74.390999,90.350998,0.003401,0.000003,0.000003,0.999994,0.045510,0.000000,0.000000
62,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.230000,0.000000,-0.081000,10.391000,-0.006104,0.006115,0.707069,0.707092,0.004110,-0.000110,0.000000,-2000.000000,-4469.179688,155.539993,0.000000,74.370995,84.910995,0.003590,0.000003,0.000003,0.999994,0.045510,0.000000,0.000000
63,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.250000,0.000000,-0.071000,10.071000,-0.006093,0.006104,0.707069,0.707092,0.003410,-0.000110,0.000000,-2000.000000,-4468.560059,156.199997,0.000000,74.350998,79.471001,0.003779,0.000003,0.000003,0.999993,0.045510,0.000000,0.000000
64,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.270000,0.000000,-0.061000,9.791000,-0.006083,0.006093,0.707069,0.707092,0.002910,-0.000110,0.000000,-2000.000000,-4467.939941,156.819992,0.000000,74.331001,74.030998,0.003968,0.000003,0.000003,0.999992,0.045510,0.000000,0.000000
65,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.279999,0.000000,-0.051000,9.531000,-0.006072,0.006083,0.707069,0.707092,0.002410,-0.000110,0.000000,-2000.000000,-4467.319824,157.389999,0.000000,74.310997,68.590996,0.004157,0.000003,0.000003,0.999991,0.045510,0.000000,0.000000
66,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.289999,0.000000,-0.041000,9.321000,-0.006066,0.006077,0.707069,0.707092,0.002010,-0.000110,0.000000,-2000.000000,-4466.699707,157.919998,0.000000,74.291000,63.150997,0.004346,0.000003,0.000003,0.999991,0.045510,0.000000,0.000000
67,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.299999,0.000000,-0.031000,9.151000,-0.006061,0.006072,0.707069,0.707092,0.001710,-0.000110,0.000000,-2000.000000,-4466.080078,158.399994,0.000000,74.270996,57.710999,0.004534,0.000003,0.000003,0.999990,0.045510,0.000000,0.000000
68,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.309999,0.000000,-0.031000,9.001000,-0.006056,0.006066,0.707069,0.707093,0.001410,-0.000110,0.000000,-2000.000000,-4465.459961,158.839996,0.000000,74.250999,52.271000,0.004723,0.000003,0.000003,0.999989,0.045510,0.000000,0.000000
69,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.320000,0.000000,-0.021000,8.861000,-0.006050,0.006061,0.707069,0.707093,0.001210,-0.000110,0.000000,-2000.000000,-4464.839844,159.229996,0.000000,74.230995,46.841000,0.004912,0.000003,0.000003,0.999988,0.045510,0.000000,0.000000
70,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.330000,0.000000,-0.021000,8.731000,-0.006045,0.006056,0.707069,0.707093,0.001010,-0.000110,0.000000,-2000.000000,-4464.219727,159.580002,0.000000,74.210999,41.410999,0.005101,0.000003,0.000003,0.999987,0.045510,0.000000,0.000000
71,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.340000,0.000000,-0.011000,8.611000,-0.006045,0.006050,0.707069,0.707093,0.000810,-0.000110,0.000000,-2000.000000,-4463.600098,159.879990,0.000000,74.190994,35.980999,0.005290,0.000003,0.000003,0.999986,0.045510,0.000000,0.000000
72,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.340000,0.000000,-0.011000,8.491000,-0.006045,0.006050,0.707069,0.707093,0.000610,0.000000,0.000000,-2000.000000,-4462.979980,160.129990,0.000000,74.170998,30.550999,0.005478,0.000003,0.000003,0.999985,0.045510,0.000000,0.000000
73,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.340000,0.000000,-0.011000,8.411000,-0.006045,0.006050,0.707069,0.707093,0.000510,0.000000,0.000000,-2000.000000,-4462.359863,160.339996,0.000000,74.151001,25.120998,0.005667,0.000003,0.000003,0.999984,0.045510,0.000000,0.000000
74,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.340000,0.000000,0.000000,8.361000,-0.006045,0.006050,0.707069,0.707093,0.000510,0.000000,0.000000,-2000.000000,-4461.739746,160.500000,0.000000,74.130997,19.690998,0.005856,0.000003,0.000003,0.999983,0.045510,0.000000,0.000000
75,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.340000,0.000000,-0.011000,8.331000,-0.006045,0.006050,0.707069,0.707093,0.000410,0.000000,0.000000,-2000.000000,-4461.120117,160.619995,0.000000,74.111000,14.261000,0.006045,0.000003,0.000003,0.999982,0.045510,0.000000,0.000000
76,False,False,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,-2000.000000,-4499.659668,18.340000,0.000000,0.000000,8.311000,-0.006045,0.006050,0.707069,0.707093,0.000410,0.000000,0.000000,-2000.000000,-4460.500000,160.690002,0.000000,74.090996,8.841001,0.006234,0.000003,0.000003,0.999981,0.045510,0.000000,0.000000
