frame,input.bJump,input.bJumped,input.Pitch,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
0,False,False,0.000000,0.320000,0.000000,17.049999,0.000000,0.000000,8.361000,0.000003,0.008408,0.000003,0.999965,0.000000,-0.000410,0.000000
1,True,True,0.000000,0.360000,0.000000,19.580000,-1.351000,0.000000,304.010986,0.000003,0.008408,0.000003,0.999965,0.000000,0.000110,0.000000
2,True,True,0.000000,0.350000,0.000000,22.150000,0.301000,0.000000,308.031006,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
3,True,True,0.000000,0.350000,0.000000,24.750000,-0.131000,0.000000,312.050995,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
4,True,True,0.000000,0.350000,0.000000,27.379999,-0.011000,0.000000,316.071014,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
5,True,True,0.000000,0.350000,0.000000,30.049999,-0.051000,0.000000,320.091003,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
6,True,True,0.000000,0.350000,0.000000,32.750000,0.151000,0.000000,324.110992,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
7,True,True,0.000000,0.350000,0.000000,35.509998,0.351000,0.000000,330.841003,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
8,True,True,0.000000,0.350000,0.000000,38.320000,0.551000,0.000000,337.571014,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
9,True,True,0.000000,0.360000,0.000000,41.189999,0.751000,0.000000,344.300995,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
10,True,True,0.000000,0.370000,0.000000,44.119999,0.951000,0.000000,351.031006,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
11,True,True,0.000000,0.380000,0.000000,47.099998,1.151000,0.000000,357.760986,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
12,True,True,0.000000,0.390000,0.000000,50.139999,1.351000,0.000000,364.490997,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
13,True,True,0.000000,0.400000,0.000000,53.230000,1.551000,0.000000,371.221008,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
14,True,True,0.000000,0.410000,0.000000,56.379997,1.751000,0.000000,377.950989,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
15,True,True,0.000000,0.430000,0.000000,59.590000,1.951000,0.000000,384.681000,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
16,True,True,0.000000,0.450000,0.000000,62.849998,2.151000,0.000000,391.411011,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
17,True,True,0.000000,0.470000,0.000000,66.169998,2.351000,0.000000,398.140991,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
18,True,True,0.000000,0.490000,0.000000,69.540001,2.551000,0.000000,404.871002,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
19,True,True,0.000000,0.510000,0.000000,72.970001,2.751000,0.000000,411.600983,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
20,True,True,0.000000,0.530000,0.000000,76.459999,2.951000,0.000000,418.330994,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
21,False,False,0.000000,0.550000,0.000000,79.900002,2.951000,0.000000,412.911011,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
22,False,False,0.000000,0.570000,0.000000,83.299995,2.951000,0.000000,407.490997,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
23,False,False,0.000000,0.590000,0.000000,86.650002,2.951000,0.000000,402.070984,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
24,False,False,0.000000,0.610000,0.000000,89.959999,2.951000,0.000000,396.651001,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
25,False,False,0.000000,0.630000,0.000000,93.220001,2.951000,0.000000,391.230988,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
26,False,False,0.000000,0.650000,0.000000,96.439995,2.951000,0.000000,385.811005,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
27,False,False,0.000000,0.670000,0.000000,99.610001,2.951000,0.000000,380.390991,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
28,False,False,0.000000,0.690000,0.000000,102.729996,2.951000,0.000000,374.971008,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
29,False,False,0.000000,0.710000,0.000000,105.809998,2.951000,0.000000,369.550995,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
30,False,False,0.000000,0.730000,0.000000,108.839996,2.951000,0.000000,364.131012,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
31,False,False,0.000000,0.750000,0.000000,111.829994,2.951000,0.000000,358.710999,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
32,False,False,0.000000,0.770000,0.000000,114.769997,2.951000,0.000000,353.290985,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
33,False,False,0.000000,0.790000,0.000000,117.669998,2.951000,0.000000,347.871002,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
34,False,False,0.000000,0.810000,0.000000,120.519997,2.951000,0.000000,342.450989,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
35,False,False,0.000000,0.830000,0.000000,123.329994,2.951000,0.000000,337.031006,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
36,False,False,0.000000,0.850000,0.000000,126.089996,2.951000,0.000000,331.610992,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
37,False,False,0.000000,0.870000,0.000000,128.809998,2.951000,0.000000,326.191010,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
38,False,False,0.000000,0.890000,0.000000,131.479996,2.951000,0.000000,320.770996,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
39,False,False,0.000000,0.910000,0.000000,134.110001,2.951000,0.000000,315.351013,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
40,False,False,0.000000,0.930000,0.000000,136.690002,2.951000,0.000000,309.931000,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
41,False,False,0.000000,0.950000,0.000000,139.229996,2.951000,0.000000,304.510986,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
42,False,False,0.000000,0.970000,0.000000,141.720001,2.951000,0.000000,299.091003,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
43,False,False,0.000000,0.990000,0.000000,144.169998,2.951000,0.000000,293.670990,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
44,False,False,0.000000,1.010000,0.000000,146.569992,2.951000,0.000000,288.251007,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
45,False,False,0.000000,1.030000,0.000000,148.929993,2.951000,0.000000,282.830994,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
46,False,False,0.000000,1.050000,0.000000,151.239990,2.951000,0.000000,277.411011,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
47,False,False,0.000000,1.070000,0.000000,153.509995,2.951000,0.000000,271.990997,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
48,False,False,0.000000,1.090000,0.000000,155.729996,2.951000,0.000000,266.571014,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
49,False,False,0.000000,1.110000,0.000000,157.910004,2.951000,0.000000,261.151001,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
50,False,False,0.000000,1.130000,0.000000,160.039993,2.951000,0.000000,255.731003,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
51,False,False,0.000000,1.150000,0.000000,162.129990,2.951000,0.000000,250.311005,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
52,False,False,0.000000,1.170000,0.000000,164.169998,2.951000,0.000000,244.891006,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
53,False,False,0.000000,1.190000,0.000000,166.169998,2.951000,0.000000,239.471008,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
54,False,False,0.000000,1.210000,0.000000,168.119995,2.951000,0.000000,234.050995,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
55,False,False,0.000000,1.230000,0.000000,170.029999,2.951000,0.000000,228.630997,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
56,False,False,0.000000,1.250000,0.000000,171.889999,2.951000,0.000000,223.210999,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
57,False,False,0.000000,1.270000,0.000000,173.699997,2.951000,0.000000,217.791000,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
58,False,False,0.000000,1.290000,0.000000,175.470001,2.951000,0.000000,212.371002,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
59,False,False,0.000000,1.310000,0.000000,177.190002,2.951000,0.000000,206.951004,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
60,False,False,0.000000,1.330000,0.000000,178.869995,2.951000,0.000000,201.531006,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
61,False,False,0.000000,1.350000,0.000000,180.500000,2.951000,0.000000,196.111008,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
62,False,False,0.000000,1.370000,0.000000,182.089996,2.951000,0.000000,190.691010,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
63,False,False,0.000000,1.390000,0.000000,183.629990,2.951000,0.000000,185.270996,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
64,False,False,0.000000,1.410000,0.000000,185.129990,2.951000,0.000000,179.850998,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
65,False,False,0.000000,1.430000,0.000000,186.580002,2.951000,0.000000,174.431000,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
66,False,False,0.000000,1.450000,0.000000,187.989990,2.951000,0.000000,169.011002,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
67,False,False,0.000000,1.470000,0.000000,189.349991,2.951000,0.000000,163.591003,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
68,False,False,0.000000,1.490000,0.000000,190.669998,2.951000,0.000000,158.171005,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
69,False,False,0.000000,1.510000,0.000000,191.940002,2.951000,0.000000,152.751007,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
70,False,False,0.000000,1.530000,0.000000,193.169998,2.951000,0.000000,147.331009,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
71,True,True,-1.000000,1.600000,0.000000,196.779999,7.851000,0.000000,433.531006,0.000003,0.008839,0.000003,0.999961,0.000000,0.103810,0.000000
72,False,False,1.000000,1.670000,0.000000,200.349991,7.851000,0.000000,428.110992,0.000003,0.008839,0.000003,0.999961,0.000000,0.000000,0.000000
73,False,False,1.000000,1.740000,0.000000,203.869995,7.851000,0.000000,422.691010,0.000003,0.008408,0.000003,0.999965,0.000000,-0.103810,0.000000
74,False,False,1.000000,1.810000,0.000000,207.349991,7.851000,0.000000,417.270996,0.000003,0.007545,0.000003,0.999972,0.000000,-0.207610,0.000000
75,False,False,1.000000,1.880000,0.000000,210.779999,7.851000,0.000000,411.850983,0.000003,0.006244,0.000003,0.999980,0.000000,-0.311410,0.000000
76,False,False,1.000000,1.950000,0.000000,214.169998,7.851000,0.000000,406.431000,0.000003,0.004513,0.000003,0.999990,0.000000,-0.415210,0.000000
77,False,False,1.000000,2.020000,0.000000,217.509995,7.851000,0.000000,401.010986,0.000003,0.002349,0.000003,0.999997,0.000000,-0.519010,0.000000
78,False,False,1.000000,2.090000,0.000000,220.809998,7.851000,0.000000,395.591003,0.000003,-0.000245,0.000003,1.000000,0.000000,-0.622810,0.000000
79,False,False,1.000000,2.160000,0.000000,224.059998,7.851000,0.000000,390.170990,0.000003,-0.003272,0.000003,0.999995,0.000000,-0.726610,0.000000
80,False,False,1.000000,2.230000,0.000000,227.269989,7.851000,0.000000,384.751007,0.000003,-0.006730,0.000003,0.999977,0.000000,-0.830410,0.000000
81,False,False,1.000000,2.300000,0.000000,230.429993,7.851000,0.000000,379.330994,0.000003,-0.010625,0.000003,0.999943,0.000000,-0.934210,0.000000
82,False,False,1.000000,2.370000,0.000000,233.549988,7.851000,0.000000,373.911011,0.000003,-0.014952,0.000003,0.999888,0.000000,-1.038010,0.000000
83,False,False,1.000000,2.440000,0.000000,236.619995,7.851000,0.000000,368.490997,0.000003,-0.019710,0.000003,0.999806,0.000000,-1.141810,0.000000
84,False,False,1.000000,2.510000,0.000000,239.649994,7.851000,0.000000,363.070984,0.000003,-0.024900,0.000003,0.999690,0.000000,-1.245610,0.000000
85,False,False,1.000000,2.580000,0.000000,242.629990,7.851000,0.000000,357.651001,0.000003,-0.030521,0.000003,0.999534,0.000000,-1.349410,0.000000
86,False,False,1.000000,2.650000,0.000000,245.569992,7.851000,0.000000,352.230988,0.000003,-0.036574,0.000003,0.999331,0.000000,-1.453210,0.000000
87,False,False,1.000000,2.720000,0.000000,248.459991,7.851000,0.000000,346.811005,0.000003,-0.043059,0.000003,0.999072,0.000000,-1.557010,0.000000
88,False,False,1.000000,2.790000,0.000000,251.299988,7.851000,0.000000,341.390991,0.000003,-0.049970,0.000003,0.998751,0.000000,-1.660810,0.000000
89,False,False,1.000000,2.860000,0.000000,254.099991,7.851000,0.000000,335.971008,0.000003,-0.057312,0.000003,0.998356,0.000000,-1.764610,0.000000
90,False,False,1.000000,2.930000,0.000000,256.850006,7.851000,0.000000,330.550995,0.000003,-0.065080,0.000003,0.997880,0.000000,-1.868410,0.000000
91,False,False,1.000000,3.000000,0.000000,259.559998,7.851000,0.000000,325.131012,0.000003,-0.073281,0.000003,0.997311,0.000000,-1.972210,0.000000
92,False,False,1.000000,3.070000,0.000000,262.220001,7.851000,0.000000,319.710999,0.000003,-0.081907,0.000003,0.996640,0.000000,-2.076010,0.000000
93,False,False,1.000000,3.140000,0.000000,264.839996,7.851000,0.000000,314.290985,0.000003,-0.090954,0.000003,0.995855,0.000000,-2.179810,0.000000
94,False,False,1.000000,3.210000,0.000000,267.410004,7.851000,0.000000,308.871002,0.000003,-0.100427,0.000003,0.994944,0.000000,-2.283610,0.000000
95,False,False,1.000000,3.280000,0.000000,269.940002,7.851000,0.000000,303.450989,0.000003,-0.110321,0.000003,0.993896,0.000000,-2.387410,0.000000
