frame,input.bActivateBoost,input.bHoldingBoost,input.Throttle,input.Pitch,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z,ball.Location.X,ball.Location.Y,ball.Location.Z,ball.LinearVelocity.X,ball.LinearVelocity.Y,ball.LinearVelocity.Z,ball.Quaternion.X,ball.Quaternion.Y,ball.Quaternion.Z,ball.Quaternion.W,ball.AngularVelocity.X,ball.AngularVelocity.Y,ball.AngularVelocity.Z
0,False,False,0.000000,0.000000,0.320000,0.000000,17.049999,0.000000,0.000000,0.321000,0.000003,0.008408,0.000003,0.999965,0.000000,-0.000410,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
1,False,False,0.000000,0.000000,0.000000,3.000000,893.190002,0.000000,0.131000,78.760994,-0.500868,0.500883,-0.499115,-0.499131,0.041010,0.000000,-0.000410,0.000000,-0.010000,1045.459961,0.000000,-0.831000,78.640999,-0.000094,0.000003,0.000003,1.000000,-0.022710,0.000000,0.000000
2,False,False,1.000000,0.000000,0.000000,3.010000,892.299988,0.000000,0.121000,73.890999,-0.501014,0.501027,-0.498969,-0.498986,0.040010,0.000000,-0.000310,0.000000,-0.120000,1055.640015,0.000000,-9.311000,137.621002,-0.000192,0.000003,0.000003,1.000000,-0.022710,0.000000,0.000000
3,False,False,1.000000,0.000000,0.000000,3.010000,892.630005,0.000000,0.111000,69.020996,-0.501106,0.501118,-0.498878,-0.498894,0.039010,0.000000,-0.000210,0.000000,-0.200000,1058.189941,0.000000,-9.301001,132.161011,-0.000289,0.000003,0.000003,1.000000,-0.022710,0.000000,0.000000
4,False,False,1.000000,0.000000,0.000000,3.010000,893.159973,0.000000,0.101000,64.151001,-0.501187,0.501198,-0.498797,-0.498813,0.038010,0.000000,-0.000210,0.000000,-0.310000,1059.589966,0.000000,-12.711000,168.441010,-0.000386,0.000003,0.000003,1.000000,-0.022710,0.000000,0.000000
5,False,False,1.000000,0.000000,0.000000,3.010000,893.649963,0.000000,0.091000,59.280998,-0.501262,0.501273,-0.498721,-0.498737,0.037010,0.000000,-0.000210,0.000000,-0.420000,1060.949951,0.000000,-12.701000,162.981003,-0.000483,0.000003,0.000003,1.000000,-0.022710,0.000000,0.000000
6,False,False,1.000000,0.000000,0.000000,3.010000,894.099976,0.000000,0.081000,54.410999,-0.501338,0.501348,-0.498646,-0.498662,0.036110,0.000000,-0.000210,0.000000,-0.570000,1062.829956,0.000000,-18.480999,225.550995,-0.000580,0.000003,0.000003,1.000000,-0.022710,0.000000,0.000000
7,False,False,1.000000,0.000000,0.000000,3.010000,894.510010,0.000000,0.071000,49.540997,-0.501408,0.501428,-0.498570,-0.498586,0.035210,0.000000,-0.000210,0.000000,-0.720000,1064.660034,0.000000,-18.470999,220.070999,-0.000677,0.000003,0.000003,1.000000,-0.022710,0.000000,0.000000
8,False,False,1.000000,0.000000,0.000000,3.010000,894.880005,0.000000,0.061000,44.670998,-0.501478,0.501497,-0.498500,-0.498516,0.034310,0.000000,-0.000210,0.000000,-0.870000,1066.449951,0.000000,-18.460999,214.591003,-0.000774,0.000003,0.000003,1.000000,-0.022710,0.000000,0.000000
9,False,False,1.000000,0.000000,0.000000,3.010000,895.209961,0.000000,0.051000,39.800999,-0.501548,0.501566,-0.498430,-0.498446,0.033410,0.000000,-0.000210,0.000000,-1.020000,1068.189941,0.000000,-18.450998,209.111008,-0.000871,0.000003,0.000003,1.000000,-0.022710,0.000000,0.000000
