frame,input.bActivateBoost,input.bHoldingBoost,input.Throttle,input.Pitch,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z,ball.Location.X,ball.Location.Y,ball.Location.Z,ball.LinearVelocity.X,ball.LinearVelocity.Y,ball.LinearVelocity.Z,ball.Quaternion.X,ball.Quaternion.Y,ball.Quaternion.Z,ball.Quaternion.W,ball.AngularVelocity.X,ball.AngularVelocity.Y,ball.AngularVelocity.Z
0,False,False,0.000000,0.000000,0.340000,0.000000,18.340000,0.000000,0.000000,0.241000,0.000003,0.008548,0.000003,0.999963,0.000000,-0.000410,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
1,False,False,0.000000,0.000000,0.000000,3.000000,892.589966,0.000000,0.141000,78.760994,-0.500987,0.501006,-0.498991,-0.499012,0.041310,0.000000,-0.000410,0.000000,-0.010000,1049.069946,0.000000,-0.891000,78.640999,-0.000100,0.000003,0.000003,1.000000,-0.024510,0.000000,0.000000
2,False,False,1.000000,0.110000,0.000000,3.010000,891.579956,0.000000,0.131000,73.890999,-0.501154,0.501177,-0.498818,-0.498845,0.051810,0.000000,-0.000310,0.000000,-0.130000,1059.989990,0.000000,-9.381001,137.621002,-0.000202,0.000003,0.000003,1.000000,-0.024510,0.000000,0.000000
3,False,False,1.000000,0.110000,0.000000,3.010000,891.889954,0.000000,0.121000,69.020996,-0.501294,0.501316,-0.498678,-0.498705,0.062110,0.000000,-0.000210,0.000000,-0.220000,1062.679932,0.000000,-9.371000,132.161011,-0.000305,0.000003,0.000003,1.000000,-0.024510,0.000000,0.000000
4,False,False,1.000000,0.110000,0.000000,3.010000,892.419983,0.000000,0.111000,64.151001,-0.501446,0.501465,-0.498527,-0.498554,0.072210,0.000000,-0.000210,0.000000,-0.330000,1064.079956,0.000000,-12.671000,168.460999,-0.000407,0.000003,0.000003,1.000000,-0.024510,0.000000,0.000000
5,False,False,1.000000,0.110000,0.000000,3.010000,892.909973,0.000000,0.101000,59.280998,-0.501618,0.501636,-0.498354,-0.498381,0.082110,0.000000,-0.000210,0.000000,-0.440000,1065.439941,0.000000,-12.661000,163.001007,-0.000510,0.000003,0.000003,1.000000,-0.024510,0.000000,0.000000
6,False,False,1.000000,0.110000,0.000000,3.010000,893.359985,0.000000,0.091000,54.410999,-0.501807,0.501832,-0.498160,-0.498187,0.091810,0.000000,-0.000210,0.000000,-0.590000,1067.319946,0.000000,-18.250999,225.600998,-0.000612,0.000003,0.000003,1.000000,-0.024510,0.000000,0.000000
7,False,False,1.000000,0.110000,0.000000,3.010000,893.769958,0.000000,0.081000,49.540997,-0.502017,0.502040,-0.497950,-0.497977,0.101310,0.000000,-0.000210,0.000000,-0.740000,1069.150024,0.000000,-18.240999,220.121002,-0.000715,0.000003,0.000003,1.000000,-0.024510,0.000000,0.000000
8,False,False,1.000000,0.110000,0.000000,3.010000,894.139954,0.000000,0.071000,44.670998,-0.502244,0.502273,-0.497718,-0.497745,0.110510,0.000000,-0.000210,0.000000,-0.890000,1070.939941,0.000000,-18.230999,214.641006,-0.000817,0.000003,0.000003,1.000000,-0.024510,0.000000,0.000000
9,False,False,1.000000,0.110000,0.000000,3.010000,894.469971,0.000000,0.061000,39.800999,-0.502492,0.502516,-0.497470,-0.497497,0.119610,0.000000,-0.000210,0.000000,-1.040000,1072.679932,0.000000,-18.220999,209.160995,-0.000920,0.000003,0.000003,1.000000,-0.024510,0.000000,0.000000
10,False,False,1.000000,0.110000,0.000000,3.010000,894.760010,0.000000,0.051000,34.931000,-0.502756,0.502786,-0.497200,-0.497227,0.128510,0.000000,-0.000210,0.000000,-1.190000,1074.380005,0.000000,-18.210999,203.691010,-0.001022,0.000003,0.000003,0.999999,-0.024510,0.000000,0.000000
